STATBL_ID,DTACYCLE_CD,WRTTIME_IDTFR_ID,GRP_ID,GRP_NM,CLS_ID,CLS_NM,ITM_ID,ITM_NM,DTA_VAL,UI_NM,GRP_FULLNM,CLS_FULLNM,ITM_FULLNM,WRTTIME_DESC,YEAR,MONTH,DATE
T245383131632416,MM,201801,60022,대구,50005,20년 초과,10001,지수,114.616167059253,지수,대구,20년 초과,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60024,대전,50005,20년 초과,10001,지수,77.2851557346393,지수,대전,20년 초과,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60025,울산,50005,20년 초과,10001,지수,117.10268910435,지수,울산,20년 초과,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60026,세종,50005,20년 초과,10001,지수,87.5956788767798,지수,세종,20년 초과,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60027,강원,50005,20년 초과,10001,지수,103.5251891607,지수,강원,20년 초과,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60028,충북,50005,20년 초과,10001,지수,101.864729560786,지수,충북,20년 초과,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60029,충남,50005,20년 초과,10001,지수,102.714075766056,지수,충남,20년 초과,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60030,전북,50005,20년 초과,10001,지수,99.8441586524354,지수,전북,20년 초과,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60032,경북,50005,20년 초과,10001,지수,113.93193950928,지수,경북,20년 초과,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60033,경남,50005,20년 초과,10001,지수,117.140918794436,지수,경남,20년 초과,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60034,제주,50005,20년 초과,10001,지수,99.1681530001868,지수,제주,20년 초과,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60009,강북지역,50001,5년 이하,10001,지수,85.4410630996251,지수,서울>강북지역,5년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60031,전남,50001,5년 이하,10001,지수,102.784716519192,지수,전남광주>전남,5년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60036,경부1권,50001,5년 이하,10001,지수,78.2815093351173,지수,경기>경부1권,5년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60019,중부산권,50001,5년 이하,10001,지수,102.34435195475,지수,부산>중부산권,5년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60010,도심권,50001,5년 이하,10001,지수,81.4500963633784,지수,서울>강북지역>도심권,5년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60001,전국,50001,5년 이하,10001,지수,89.1182721703745,지수,전국,5년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60023,광주,50001,5년 이하,10001,지수,104.109655269301,지수,전남광주>광주,5년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60002,수도권,50001,5년 이하,10001,지수,81.4130785366665,지수,수도권,5년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60020,동부산권,50001,5년 이하,10001,지수,100.033951908882,지수,부산>동부산권,5년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60037,경부2권,50001,5년 이하,10001,지수,73.9549246810338,지수,경기>경부2권,5년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60013,강남지역,50001,5년 이하,10001,지수,76.5816511692345,지수,서울>강남지역,5년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60011,동북권,50001,5년 이하,10001,지수,89.0343230862536,지수,서울>강북지역>동북권,5년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60003,지방권,50001,5년 이하,10001,지수,96.2798096713362,지수,지방권,5년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60021,서부산권,50001,5년 이하,10001,지수,101.829970408811,지수,부산>서부산권,5년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60012,서북권,50001,5년 이하,10001,지수,81.6945892512945,지수,서울>강북지역>서북권,5년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60038,서해안권,50001,5년 이하,10001,지수,81.812954525572,지수,경기>서해안권,5년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60039,동부1권,50001,5년 이하,10001,지수,76.1038193599115,지수,경기>동부1권,5년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60004,6대광역시,50001,5년 이하,10001,지수,96.7552554998556,지수,6대광역시,5년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60014,서남권,50001,5년 이하,10001,지수,86.0003587417544,지수,서울>강남지역>서남권,5년 이하,지수,2018년 1월,2018,1,2018-01-01
